id;s;s_id;t;t_id;design;offdesign;design_path;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;water;water0;water_set;balance
0x7ff07cb9a550;TES out;out1;heat exchanger;in1;[];[];nan;2.385752131895173;kg / s;False;2.385752131895173;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;356.7542893227712;kJ / kg;False;356.7542893227712;False;nan;nan;nan;False;84.9999999999996;C;False;84.9999999999996;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0024620309233868345;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;l;True;1;1;True;False
0x7ff07cb9a668;heat exchanger;out1;TES in;in1;[];[];nan;2.3857521318951718;kg / s;False;2.3857521318951718;False;nan;nan;nan;False;9.991996997366975;bar;False;9.991996997366975;False;nan;nan;nan;False;272.92328386072865;kJ / kg;False;272.92328386072865;False;nan;nan;nan;False;64.99999999999864;C;False;64.99999999999864;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.002432096320945998;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;l;True;1;1;False;False
0x7ff07cb9a898;HS out;out1;heat exchanger;in2;[];[];nan;2.3168436515561295;kg / s;False;2.3168436515561295;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;252.0033099405062;kJ / kg;False;252.0033099405062;False;nan;nan;nan;False;59.99999999999221;C;False;59.99999999999221;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0023555007471496984;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;l;True;1;1;True;False
0x7ff07cb9aac8;heat exchanger;out2;HS in;in1;['T'];[];nan;2.3168436515561286;kg / s;False;2.3168436515561286;False;nan;nan;nan;False;9.992468339601613;bar;False;9.992468339601613;False;nan;nan;nan;False;338.32765032733033;kJ / kg;False;338.32765032733033;False;nan;nan;nan;False;80.60969001579019;C;False;80.60969001579019;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0023840447828940856;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;l;True;1;1;False;False
