label;cp;busses;bus_param;bus_P_ref;bus_char;mode;design;offdesign;interface;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;kA_char1;kA_char1_set;kA_char1_method;kA_char1_param;kA_char2;kA_char2_set;kA_char2_method;kA_char2_param;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;SQ1;SQ1_set;SQ1_var;SQ2;SQ2_set;SQ2_var;Sirr;Sirr_set;Sirr_var;zero_flag;zero_flag_set;zero_flag_var
flue gas cooler;heat_exchanger;['heat'];[None];[601282.7777790395];['0x7f87d20bff28'];auto;['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];False;-601282.7777790395;False;False;2687.6344478778738;False;False;223.72193445198832;False;False;0x7f87d20837f0;False;HE_HOT;m;0x7f87d2083160;False;HE_COLD;m;573.4247689692008;False;False;57.018535511022606;False;False;0.99;True;False;0.99;True;False;18468.383119604023;False;False;24841.943163140506;False;False;-949.7853852251876;False;False;1732.3682351567454;False;False;782.5828499315578;False;False;1;False;False
