label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;interface;design_path;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;kA_char1;kA_char1_set;kA_char1_method;kA_char1_param;kA_char2;kA_char2_set;kA_char2_method;kA_char2_param;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat'];[None];[999999.9999999998];['0x7f48cd4a8550'];['pr2', 'ttd_u'];['zeta2', 'kA'];False;nan;-999999.9999999998;False;False;59872.155940768665;False;False;16.702254734058627;False;False;0x7f48cd45d2e8;False;default;m;0x7f48cd45d438;False;default;m;5.000000000002672;True;False;39.53683748009922;False;False;0.9900000000000001;True;False;0.99;True;False;49781.53955931321;False;False;337426.33128694934;False;False;True;True;-2645.4448608623343;False;2834.6712113579174;False;189.22635049558312;False;nan;False
