label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;interface;design_path;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;kA_char1;kA_char1_set;kA_char1_method;kA_char1_param;kA_char2;kA_char2_set;kA_char2_method;kA_char2_param;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
flue gas cooler;heat_exchanger;['heat'];[None];[-43857522.99498212];['0x7f2cad52bf98'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];False;nan;-43857522.99498212;False;False;440749.6766639244;False;False;99.50664814309978;False;False;0x7f2cad572470;False;default;m;0x7f2cad5724e0;False;default;m;434.9010008296016;False;False;5.830731810910834;False;False;0.99;True;False;0.99;True;False;0.11950366025351719;False;False;28.02984756353013;False;False;-79530.77586495968;False;123499.3229428713;False;43968.547077911615;False;nan;False
