id;s;s_id;t;t_id;design;offdesign;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Ar;Ar0;Ar_set;CH4;CH40;CH4_set;CO2;CO20;CO2_set;H2O;H2O0;H2O_set;N2;N20;N2_set;NH3;NH30;NH3_set;O2;O20;O2_set;balance
0x7ff9458a37f0;fuel;out1;cogeneration unit;in4;[];[];0.022443964831674455;kg / s;False;0.022443964831674455;False;nan;nan;nan;False;5.0;bar;False;5.0;False;nan;nan;nan;False;917349.0974688226;J / kg;False;917349.0974688226;False;nan;nan;nan;False;30.00000000000034;C;False;30.00000000000034;True;nan;nan;nan;False;nan;nan;False;nan;False;nan;nan;nan;False;0.006995312653347769;m3 / s;False;nan;False;nan;nan;nan;False;0.0;0.0;True;1;1;True;0.0;0.0;True;0.0;0.0;True;0.0;0.0;True;0;0;True;0.0;0.0;True;False
0x7ff9458a3b38;ambient;out1;cogeneration unit;in3;[];[];0.38885331434020587;kg / s;False;0.38885331434020587;False;nan;nan;nan;False;5.0;bar;False;5.0;True;nan;nan;nan;False;303065.5418057457;J / kg;False;303065.5418057457;False;nan;nan;nan;False;30.0;C;False;30.0;True;nan;nan;nan;False;nan;nan;False;nan;False;nan;nan;nan;False;0.0675960905081294;m3 / s;False;nan;False;nan;nan;nan;False;0.0129;0.0129;True;0;0;True;0.0004;0.0004;True;0.0;0.0;True;0.7553;0.7553;True;0;0;True;0.2314;0.2314;True;False
0x7ff9458a3cf8;cogeneration unit;out3;flue gas cooler;in1;[];[];0.41129727917188036;kg / s;False;0.41129727917188036;False;nan;nan;nan;False;5.0;bar;False;5.0;False;nan;nan;nan;False;1442848.8493324628;J / kg;False;1442848.8493324628;False;nan;nan;nan;False;717.7449054567451;C;False;717.7449054567451;False;nan;nan;nan;False;nan;nan;False;nan;False;nan;nan;nan;False;0.24453425351671343;m3 / s;False;nan;False;nan;nan;nan;False;0.012196063550647493;0.012196063550647493;False;0;0;False;0.1500751282569423;0.1500751282569423;False;0.12255592056804106;0.12255592056804106;False;0.7140842480468257;0.7140842480468257;False;0;0;False;0.00108842188500055;0.00108842188500055;False;False
0x7ff9458a3eb8;flue gas cooler;out1;flue gas outlet;in1;['T'];[];0.41129727917188036;kg / s;False;0.41129727917188036;False;nan;nan;nan;False;4.990150816815149;bar;False;4.990150816815149;False;nan;nan;nan;False;696538.4582625675;J / kg;False;696538.4582625675;False;nan;nan;nan;False;102.99089035824215;C;False;102.99089035824215;False;nan;nan;nan;False;nan;nan;False;nan;False;nan;nan;nan;False;0.07539596100637938;m3 / s;False;nan;False;nan;nan;nan;False;0.012196063550647493;0.012196063550647493;False;0;0;False;0.1500751282569423;0.1500751282569423;False;0.12255592056804106;0.12255592056804106;False;0.7140842480468257;0.7140842480468257;False;0;0;False;0.00108842188500055;0.00108842188500055;False;False
0x7ff9458a3898;bf;out1;cogeneration unit;in1;[];[];5.966865275643119;kg / s;False;5.966865275643119;False;nan;nan;nan;False;3.0;bar;False;3.0;True;nan;nan;nan;False;251415.53487200878;J / kg;False;251415.53487200878;False;nan;nan;nan;False;59.999999999976296;C;False;59.999999999976296;True;nan;nan;nan;False;nan;nan;False;nan;False;nan;nan;nan;False;0.00606831089398344;m3 / s;False;nan;False;nan;nan;nan;False;0.0;0.0;True;0;0;True;0.0;0.0;True;1.0;1.0;True;0.0;0.0;True;0;0;True;0.0;0.0;True;False
0x7ff9458af4e0;cooling water inlet2;out1;cogeneration unit;in2;[];[];5.966865275643119;kg / s;False;5.966865275643119;False;0x7ff9458a3898;1.0;0.0;True;2.992501216073195;bar;False;2.992501216073195;False;0x7ff954ec43c8;1.0;0.0;True;267591.9154184039;J / kg;False;267591.9154184039;False;0x7ff954ec43c8;1.0;0.0;True;63.86510798024642;C;False;63.86510798024642;False;nan;nan;nan;False;nan;nan;False;nan;False;nan;nan;nan;False;0.006080878014021678;m3 / s;False;nan;False;nan;nan;nan;False;0.0;0.0;True;0;0;True;0.0;0.0;True;1.0;1.0;True;0.0;0.0;True;0;0;True;0.0;0.0;True;False
0x7ff954ec43c8;cogeneration unit;out1;cooling water outlet1;in1;[];[];5.966865275643122;kg / s;False;5.966865275643122;False;nan;nan;nan;False;2.992501216073195;bar;False;2.992501216073195;False;nan;nan;nan;False;267591.9154184039;J / kg;False;267591.9154184039;False;nan;nan;nan;False;63.86510798024642;C;False;63.86510798024642;False;nan;nan;nan;False;nan;nan;False;nan;False;nan;nan;nan;False;0.006080878014021681;m3 / s;False;nan;False;nan;nan;nan;False;0.0;0.0;False;0;0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0;0;False;0.0;0.0;False;False
0x7ff9458af940;cogeneration unit;out2;flue gas cooler;in2;[];[];5.96686527564312;kg / s;False;5.96686527564312;False;nan;nan;nan;False;2.985077963848979;bar;False;2.985077963848979;False;nan;nan;nan;False;283768.29596479906;J / kg;False;283768.29596479906;False;nan;nan;nan;False;67.72844609095063;C;False;67.72844609095063;False;nan;nan;nan;False;nan;nan;False;nan;False;nan;nan;nan;False;0.006094020809108418;m3 / s;False;nan;False;nan;nan;nan;False;0.0;0.0;False;0;0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0;0;False;0.0;0.0;False;False
0x7ff9458afb00;flue gas cooler;out2;ff;in1;[];[];5.966865275643122;kg / s;False;5.966865275643122;False;nan;nan;nan;False;2.977728694897201;bar;False;2.977728694897201;False;nan;nan;nan;False;335211.62828164373;J / kg;False;335211.62828164373;False;nan;nan;nan;False;80.00000000000091;C;False;80.00000000000091;True;nan;nan;nan;False;nan;nan;False;nan;False;nan;nan;nan;False;0.006139517860847762;m3 / s;False;nan;False;nan;nan;nan;False;0.0;0.0;False;0;0;False;0.0;0.0;False;1.0;1.0;False;0.0;0.0;False;0;0;False;0.0;0.0;False;False
