label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;interface;design_path;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;kA_char1;kA_char1_set;kA_char1_method;kA_char1_param;kA_char2;kA_char2_set;kA_char2_method;kA_char2_param;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
heat exchanger;heat_exchanger;['heat'];[None];[999999.9999999193];['0x7ff07cbb4390'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];False;nan;-199999.999999984;False;False;42657.11198631002;True;False;4.688549943656996;False;False;0x7ff07cbcd7f0;False;HE_HOT;m;0x7ff07cbcd6a0;False;HE_COLD;m;4.390309984209409;False;False;5.000000000006423;False;False;0.9991996997366976;False;False;0.9992468339601613;False;False;169118.8966941213;True;False;169237.67752440218;True;False;-574.6086886046651;False;582.4896817383868;False;7.880993133721745;False;nan;False
