label;cp;busses;bus_param;bus_P_ref;bus_char;mode;design;offdesign;interface;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;kA_char1;kA_char1_set;kA_char1_method;kA_char1_param;kA_char2;kA_char2_set;kA_char2_method;kA_char2_param;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;SQ1;SQ1_set;SQ1_var;SQ2;SQ2_set;SQ2_var;Sirr;Sirr_set;Sirr_var;zero_flag;zero_flag_set;zero_flag_var
flue gas cooler;heat_exchanger;['heat'];[None];[601282.7777799257];['0x7ff9458afef0'];auto;['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];False;-306955.4332647499;False;False;1475.01849792292;True;False;208.10276867510203;False;False;0x7ff9458c14e0;False;HE_HOT;m;0x7ff9458c1f60;False;HE_COLD;m;637.7449054567442;False;False;35.26244426729153;False;False;0.9980301633630299;False;False;0.9975379976534007;False;False;18468.383119587936;True;False;24841.94316338432;True;False;-477.86274531172586;False;False;884.6617284726757;False;False;406.79898316094983;False;False;1;False;False
