label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;interface;design_path;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;kA_char1;kA_char1_set;kA_char1_method;kA_char1_param;kA_char2;kA_char2_set;kA_char2_method;kA_char2_param;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
heat exchanger;heat_exchanger;['heat'];[None];[999999.99999997];['0x7fcd13e294e0'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];False;nan;-999999.9999999701;False;False;117042.7116007644;True;False;8.543889545305435;False;False;0x7fcd13dc6940;False;HE_HOT;m;0x7fcd13dc67f0;False;HE_COLD;m;29.999999999997783;False;False;1.007916482802102;False;False;0.9939928904967439;False;False;0.973860642286438;False;False;517285.93650505884;True;False;676699.9175600723;True;False;-2775.5443537088527;False;2895.974713350787;False;120.4303596419345;False;nan;False
