label;cp;busses;bus_param;bus_P_ref;bus_char;mode;design;offdesign;interface;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;kA_char1;kA_char1_set;kA_char1_method;kA_char1_param;kA_char2;kA_char2_set;kA_char2_method;kA_char2_param;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;SQ1;SQ1_set;SQ1_var;SQ2;SQ2_set;SQ2_var;Sirr;Sirr_set;Sirr_var;zero_flag;zero_flag_set;zero_flag_var
flue gas cooler;heat_exchanger;['heat'];[None];[601282.7777790395];['0x7f87d20bff28'];auto;['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];False;-245888.1075441923;False;False;1203.6207779662006;True;False;204.29034796132206;False;False;0x7f87d20837f0;False;HE_HOT;m;0x7f87d2083160;False;HE_COLD;m;637.7449054577614;False;False;33.04759297132597;False;False;0.9987465668495764;False;False;0.9984271807893124;False;False;18468.383119567938;True;False;24841.943163141972;True;False;-383.7952394564074;False;False;708.6755072469183;False;False;324.8802677905109;False;False;1;False;False
