id;s;s_id;t;t_id;design;offdesign;design_path;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;water;water0;water_set;balance
0x7fcd13e766a0;TES out;out1;heat exchanger;in2;[];[];nan;6.819186350554453;kg / s;False;6.819186350554453;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;231.09372162801958;kJ / kg;False;231.09372162801958;False;nan;nan;nan;False;55.00000000000432;C;False;55.00000000000432;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.006915414232144898;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x7fcd13e767b8;heat exchanger;out2;TES in;in1;[];[];nan;6.819186350554455;kg / s;False;6.819186350554455;False;nan;nan;nan;False;9.73860642286438;bar;False;9.73860642286438;False;nan;nan;nan;False;377.73878287035706;kJ / kg;False;377.73878287035706;False;nan;nan;nan;False;90.00000000000102;C;False;90.00000000000102;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0070613289040021504;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x7fcd13e769e8;HS out;out1;heat exchanger;in1;[];[];nan;3.7164748965495575;kg / s;False;3.7164748965495575;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;504.37502570047104;kJ / kg;False;504.37502570047104;False;nan;nan;nan;False;119.9999999999988;C;False;119.9999999999988;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.003938998426786551;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x7fcd13e76c18;heat exchanger;out1;HS in;in1;['T'];[];nan;3.716474896549556;kg / s;False;3.716474896549556;False;nan;nan;nan;False;9.939928904967438;bar;False;9.939928904967438;False;nan;nan;nan;False;235.30284632738065;kJ / kg;False;235.30284632738065;False;nan;nan;nan;False;56.00791648280642;C;False;56.00791648280642;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.003770807176491379;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
