id;s;s_id;t;t_id;design;offdesign;design_path;m;m_unit;m_unit_set;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p_unit_set;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h_unit_set;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T_unit_set;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x_unit_set;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v_unit_set;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp_unit_set;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;water;water0;water_set;balance
0x7fe333bddfd0;TES out;out1;heat exchanger;in2;[];[];nan;0.6830926572369105;kg / s;False;0.6830926572369105;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;168.41248400189113;kJ / kg;False;168.41248400189113;False;nan;nan;nan;False;40.00000000002092;C;False;40.00000000002092;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0006881779998669256;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x7fe333b85390;heat exchanger;out2;TES in;in1;[];[];nan;0.6830926572369105;kg / s;False;0.6830926572369105;False;nan;nan;nan;False;9.998000445587223;bar;False;9.998000445587223;False;nan;nan;nan;False;314.80550834575837;kJ / kg;False;314.80550834575837;False;nan;nan;nan;False;74.9999999999983;C;False;74.9999999999983;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.0007004340176511095;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
0x7fe351757e80;HS out;out1;heat exchanger;in1;[];[];nan;1.0709812726097565;kg / s;False;1.0709812726097565;False;nan;nan;nan;False;10.0;bar;False;10.0;True;nan;nan;nan;False;377.7590153296859;kJ / kg;False;377.7590153296859;False;nan;nan;nan;False;90.00000000000182;C;False;90.00000000000182;True;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.001108997045185915;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;True;False
0x7fe333b857b8;heat exchanger;out1;HS in;in1;['T'];[];nan;1.0709812726097565;kg / s;False;1.0709812726097565;False;nan;nan;nan;False;9.996363578653677;bar;False;9.996363578653677;False;nan;nan;nan;False;284.3867010255142;kJ / kg;False;284.3867010255142;False;nan;nan;nan;False;67.73837744505681;C;False;67.73837744505681;False;nan;nan;nan;False;-1.0;nan;False;nan;False;nan;nan;nan;False;0.001093465963831081;m3 / s;False;nan;False;nan;nan;nan;False;nan;C;False;nan;False;nan;nan;nan;False;nan;False;1;1;False;False
