label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;interface;design_path;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;kA_char1;kA_char1_set;kA_char1_method;kA_char1_param;kA_char2;kA_char2_set;kA_char2_method;kA_char2_param;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
heat exchanger;heat_exchanger;['heat'];[None];[1000000.0000000001];['0x7f0a831d5828'];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];False;nan;-100000.00000000001;False;False;176.1964039268925;True;False;567.5484730181671;False;False;0x7f0a83186e10;False;HE_HOT;m;0x7f0a83186ef0;False;HE_COLD;m;1426.8711423946716;False;False;150.57297274974422;False;False;0.9999879750150639;False;False;0.9998000734365432;False;False;117.56152149980171;True;False;21073.35008780617;True;False;-96.28314615023709;False;279.2301438308409;False;182.94699768060383;False;nan;False
