label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;interface;design_path;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;kA_char1;kA_char1_set;kA_char1_method;kA_char1_param;kA_char2;kA_char2_set;kA_char2_method;kA_char2_param;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];False;nan;-431275.97507697827;False;False;28496.724349176293;True;False;15.134229808046147;False;False;0x7f48cd45d390;False;EVA_HOT;m;0x7f48cd45d358;False;EVA_COLD;m;43.513057016979815;False;False;2.990787232713444;False;False;0.9983019235252196;False;False;0.9899999999999999;True;False;158971.00799840008;True;False;390.94930565878445;False;False;-1311.6836778398715;False;1409.8737191306639;False;98.19004129079235;False;nan;False
superheater;heat_exchanger;[];[];[];[];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];False;nan;-39394.44193710567;False;False;902.7034048172178;True;False;43.640515508061455;False;False;0x7f48cd45d320;False;HE_HOT;m;0x7f48cd45d240;False;HE_COLD;m;43.7682226574758;False;False;43.513057016979815;False;False;0.998282791063916;False;False;0.9467978309340722;False;False;159257.13558580657;True;False;1067.5041932232539;True;False;-112.13225319864259;False;164.13314567751303;False;52.00089247887044;False;nan;False
