label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;interface;design_path;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;kA_char1;kA_char1_set;kA_char1_method;kA_char1_param;kA_char2;kA_char2_set;kA_char2_method;kA_char2_param;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;subcooling;subcooling_set;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
condenser;condenser;['heat'];[None];[999999.9999999998];['0x7f48cd4a8550'];['pr2', 'ttd_u'];['zeta2', 'kA'];False;nan;-999999.9999999997;False;False;56831.65195553929;True;False;17.595828479213004;False;False;0x7f48cd45d2e8;False;default;m;0x7f48cd45d438;False;default;m;1.3668642347515174;False;False;70.83137304688876;False;False;0.9900000000000005;True;False;0.9971399994388236;False;False;85108.15963340597;False;False;337426.3312869523;True;False;True;True;-2443.183290241568;False;2706.3388897005084;False;263.1555994589403;False;nan;False
