label;cp;busses;bus_param;bus_P_ref;bus_char;design;offdesign;interface;design_path;Q;Q_set;Q_var;kA;kA_set;kA_var;td_log;td_log_set;td_log_var;kA_char1;kA_char1_set;kA_char1_method;kA_char1_param;kA_char2;kA_char2_set;kA_char2_method;kA_char2_param;ttd_u;ttd_u_set;ttd_u_var;ttd_l;ttd_l_set;ttd_l_var;pr1;pr1_set;pr1_var;pr2;pr2_set;pr2_var;zeta1;zeta1_set;zeta1_var;zeta2;zeta2_set;zeta2_var;SQ1;SQ1_set;SQ2;SQ2_set;Sirr;Sirr_set;zero_flag;zero_flag_set
evaporator;heat_exchanger;[];[];[];[];['pr1', 'ttd_l'];['zeta1', 'kA'];False;nan;-967078.6676912348;False;False;78698.24495769192;False;False;12.288440081619802;False;False;0x7f5ea77c3470;False;EVA_HOT;m;0x7f5ea77c3320;False;EVA_COLD;m;24.55855685116063;False;False;5.000000000001478;True;False;0.99;True;False;0.99;True;False;25695.55258034962;False;False;184509.62716431962;False;False;-2820.7184645587013;False;2947.7501484508884;False;127.03168389218717;False;nan;False
superheater;heat_exchanger;[];[];[];[];['pr1', 'pr2'];['zeta1', 'zeta2', 'kA'];False;nan;-22415.43603893912;False;False;999.7891399102978;False;False;22.42016355663781;False;False;0x7f5ea77c3438;False;HE_HOT;m;0x7f5ea77c3518;False;HE_COLD;m;20.409657729407968;False;False;24.55855685116063;False;False;0.99;True;False;0.9900000000000001;True;False;25804.61378272851;False;False;375023.9630683102;False;False;-63.41023083158868;False;72.43614993866822;False;9.025919107079545;False;nan;False
